SETTLEMENTDATE,TD,RRP,hour_sin,hour_cos,day_sin,day_cos,TD_LoTrend,TD_LoSeason,TD_Svmd_Imf1,TD_Svmd_Imf2,TD_Svmd_Imf_Error
2025-07-08 06:00:00,9213.206666666667,156.69916666666668,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,9332.774462308395,-119.56779564172757,9829.396227465844,527.976544122505,-1144.1661049216818
2025-07-08 07:00:00,10242.850833333332,151.09583333333333,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9358.82614100763,884.0246923257018,9669.37032139472,545.713040515172,27.76747142343993
2025-07-08 08:00:00,10299.373333333333,100.53500000000001,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,9392.77225601569,906.6010773176422,9335.283890841127,281.84274599751734,682.2466964946889
2025-07-08 09:00:00,9836.5725,73.6275,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,9433.75595976249,402.8165402375107,8905.3469216081,-56.75633049927411,987.9819088911754
2025-07-08 10:00:00,9789.84,70.21166666666666,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,9479.222796154414,310.6172038455861,8491.41736233008,-258.0504977050928,1556.473135375014
2025-07-08 11:00:00,9805.674166666666,42.93666666666667,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,9525.074762291912,280.59940437475416,8205.047797414923,-322.61473799081307,1923.2411072425557
2025-07-08 12:00:00,9383.0075,47.315,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,9566.224273970935,-183.2167739709348,8126.6372974882515,-393.9577883187126,1650.3279908304612
2025-07-08 13:00:00,9024.710833333333,44.873333333333335,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,9598.09055387615,-573.3797205428182,8284.749033966147,-499.22339595363354,1239.1851953208188
2025-07-08 14:00:00,8761.083333333334,29.126666666666665,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,9618.106057099632,-857.0227237662984,8646.840249058181,-456.5544197918432,570.7975040669962
2025-07-08 15:00:00,9383.159166666666,56.56666666666666,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,9626.020612023489,-242.86144535682251,9123.296265035067,-100.82687797038784,360.68977960198754
