UMAP_1,UMAP_2,kmeans_cluster
3.974783,-5.6649413,2
8.166742,-5.6498365,2
1.8025239,-5.695825,2
0.84290785,-1.9835827,2
17.894497,2.9668753,0
6.70717,0.37441126,2
9.029577,-5.6300793,2
5.0241265,0.69119984,2
0.967865,-1.452985,2
17.699762,5.0022006,0
8.968554,-5.5003953,2
2.2250366,-4.920926,2
2.406864,-5.8281255,2
2.6193962,-5.0906243,2
7.994365,-5.9170747,2
0.74971515,-1.8978965,2
11.045224,0.2982924,4
10.922641,0.7808518,4
13.0180235,-2.1301413,4
-7.191011,5.8946133,1
18.319939,6.6925006,0
17.691782,4.1917634,0
4.089477,-5.5943947,2
9.196766,6.934212,5
2.7068577,-4.0203853,2
12.997861,-2.1738436,4
6.3634467,8.184952,5
12.483174,-1.5710133,4
12.463768,-1.8097193,4
12.957823,-1.7562759,4
17.915567,2.8292656,0
-0.5897373,6.788337,1
6.578984,-0.28756547,2
0.730213,-1.9079098,2
12.624172,-2.0714378,4
12.45762,-1.5069863,4
1.1266582,9.222736,1
0.9382358,-1.4624484,2
5.084242,0.6432076,2
10.927495,-1.8762593,4
2.9094284,-4.7291727,2
6.3489723,0.06456934,2
6.416869,0.4813492,2
5.0102444,0.751813,2
8.266528,-5.289961,2
0.6576874,-1.9299392,2
6.882723,-0.6021032,2
10.73195,0.75100785,4
2.5058928,-4.8338003,2
0.44990408,-1.9304925,2
3.434008,-5.4994435,2
7.802296,-5.5738335,2
7.8478456,-5.628962,2
2.5863173,6.732859,1
12.512874,-1.6244698,4
0.8418518,-1.746787,2
11.154524,-1.7348049,4
17.66171,3.0642836,0
6.6457477,0.16252558,2
2.4496424,-3.733213,2
10.4097395,0.42065683,4
4.9616094,0.69690084,2
2.8150105,-5.1421943,2
2.634107,-4.984808,2
3.1749558,-5.520258,2
0.030804813,-1.9378841,2
10.613107,0.58203036,4
2.460192,-5.434567,2
1.8091532,-5.7324233,2
1.8325386,-5.642432,2
3.0599132,-4.7128215,2
0.6564234,-2.1457794,2
0.6099752,-2.1905458,2
17.727625,2.9589183,0
2.9226081,-5.9167495,2
13.267651,-2.3288424,4
6.6754584,5.8110046,5
8.671285,-6.078834,2
-6.900782,4.643028,1
19.16238,4.658823,0
2.5618303,-4.851332,2
12.986648,-2.0139058,4
0.2356788,6.318142,1
2.5429857,-5.980192,2
0.6682855,-2.2129855,2
18.330126,6.650721,0
13.038312,-2.1551528,4
6.809214,-0.47429568,2
2.9023328,-4.904379,2
0.76203567,-2.030454,2
15.2860775,5.706342,0
10.585244,0.64487153,4
12.978672,-2.1558607,4
5.020544,0.64244574,2
0.6835002,-2.1182442,2
0.77845776,-1.9564732,2
0.7903256,-2.0118353,2
2.142897,-4.977679,2
4.97725,0.65251476,2
2.8706572,-6.2819667,2
2.5075831,-4.8338866,2
0.99316585,-1.3497182,2
2.9792764,-5.507619,2
6.7143517,0.6449359,2
-0.07955915,6.810443,1
0.08309317,6.144066,1
6.4564595,0.17253424,2
0.16030069,-1.9810673,2
2.036073,-5.472962,2
10.711055,0.71201223,4
6.6961966,0.5624739,2
-6.907333,4.641377,1
2.9999404,-4.810734,2
10.845154,0.30585322,4
2.8798645,-6.307851,2
15.212638,5.724098,0
6.6417027,0.5188695,2
10.422821,0.44953603,4
17.69554,3.1583092,0
6.3979497,0.57592356,2
12.997644,-1.9872099,4
0.04278387,-1.9568678,2
10.969118,-1.8752174,4
-7.5332994,4.4385495,1
18.188364,6.7876673,0
7.808535,-5.519745,2
19.059563,5.6963577,0
-0.01052949,-1.8961233,2
-0.6463205,6.852225,1
9.736768,6.3096766,5
6.316888,0.5753743,2
3.0281682,-4.8948045,2
10.466385,0.42340016,4
6.6183734,0.4491147,2
18.51148,5.29922,0
3.0617266,-4.774462,2
17.685238,4.169807,0
6.613714,0.39974156,2
6.7820964,0.2265454,2
8.292727,-6.0372553,2
8.65091,-5.27937,2
2.9656858,-4.776865,2
6.613496,0.41338098,2
0.7813714,-1.7694095,2
17.69785,2.878118,0
6.5373087,-0.3142349,2
2.4808445,-5.7104564,2
2.3210402,-6.00692,2
4.5899243,0.79277134,2
4.987185,0.6819118,2
3.2962148,-5.622312,2
7.374216,-5.455388,2
6.874071,5.761625,5
10.951094,-1.946921,4
8.1029415,-5.437979,2
3.2592719,-4.504042,2
8.001445,-5.5616717,2
0.6469577,-1.7129749,2
0.038110286,6.523245,1
0.52536064,-2.1396356,2
19.101555,6.0713267,0
8.346755,-5.6749563,2
6.639283,0.5139489,2
2.5666595,-3.8053737,2
3.0509772,-4.5583553,2
3.021717,-4.879044,2
0.07149195,6.4770947,1
10.431929,0.4276115,4
2.636598,-5.6652904,2
9.805476,6.2882104,5
2.4280076,-4.9108005,2
2.7983007,-4.897379,2
0.57390887,-2.1187727,2
12.478479,-1.5526366,4
17.76421,2.840572,0
8.337783,-5.6468053,2
7.944605,-5.6741576,2
3.3993168,-5.6427846,2
2.4477522,-5.836815,2
3.0234284,-4.8946056,2
2.7829347,-5.3567967,2
2.9650893,-6.0817986,2
19.137407,4.6728673,0
2.5033247,-4.8387375,2
0.5163794,-2.1474154,2
1.8191833,-5.707309,2
8.6365385,-6.049496,2
-0.017117191,6.650064,1
12.990542,-1.9324222,4
11.138938,0.31483996,4
15.342882,5.799284,0
19.175379,4.722816,0
10.972113,-1.9259567,4
10.956231,-1.8652893,4
17.89424,2.5742214,0
3.6646016,-5.47104,2
9.076949,-5.5992985,2
3.604908,-5.0172496,2
18.111637,3.0315814,0
2.9735184,-5.797868,2
3.7091002,-4.949831,2
18.342615,6.691847,0
6.325431,0.49967623,2
7.8387494,-5.803502,2
17.798237,2.8749864,0
3.4758344,-6.027754,2
6.324374,0.48448756,2
13.057537,-2.2335615,4
3.4693253,-5.623322,2
10.584381,0.51219475,4
5.0080733,0.6769612,2
12.982108,-2.1796281,4
0.4634643,-2.2020013,2
10.754425,0.811969,4
3.3898418,-5.9785595,2
-0.55213964,6.553533,1
17.831028,2.5063052,0
3.4238737,-4.3191886,2
2.7610664,-5.759355,2
0.61365014,-1.9329536,2
2.8095284,-5.2658906,2
7.8455462,-5.7789764,2
18.392473,6.6469817,0
17.810131,3.1927674,0
3.3841834,-5.345566,2
1.8156012,-5.67334,2
19.127472,4.701835,0
7.7154145,-5.6869707,2
17.825508,3.1218271,0
7.9887714,-5.5618534,2
4.9836717,0.59155446,2
17.963863,2.8258064,0
11.07334,0.4843666,4
2.4874468,6.7333674,1
8.2267685,-5.6987376,2
4.984182,0.5571131,2
6.689153,0.39653078,2
3.2667997,-4.819244,2
6.8159876,5.4888687,5
13.112733,-2.1717129,4
2.360665,-4.881952,2
18.066235,2.5294795,0
5.0298686,0.62142515,2
0.57710415,-2.2062685,2
10.509129,0.45760676,4
0.7508482,-1.9968811,2
1.1403087,9.429604,1
6.6480036,0.4722495,2
19.118174,4.719629,0
12.621304,-2.1642995,4
12.758932,-2.0834272,4
2.4812536,-4.799745,2
6.733911,0.5792778,2
8.946902,-5.3534026,2
6.3838243,0.48578992,2
0.5881862,-2.2064388,2
3.2341585,-4.5244584,2
18.026993,5.2620196,0
18.26904,6.6626067,0
3.2115822,-4.797155,2
0.46517918,-1.976368,2
2.576567,-3.7530348,2
10.433427,0.41432253,4
6.720577,0.6789866,2
9.782432,6.2771955,5
7.9155097,-5.843041,2
3.3928888,-4.7616663,2
6.449051,0.5552779,2
10.931199,0.35322386,4
13.006613,-1.7630041,4
10.875235,0.27437904,4
18.048712,3.2048542,0
0.5280683,-2.210537,2
0.54945713,-2.129378,2
12.519853,-1.5232339,4
6.546262,0.631966,2
0.6678769,7.640385,1
8.598528,-5.573147,2
0.068562806,-1.8300859,2
3.7497945,-5.5051265,2
3.7329133,-5.557367,2
13.14965,-2.57825,4
8.337967,-6.0372267,2
11.861705,-1.3525264,4
3.117985,-5.009787,2
6.8384824,-0.559434,2
3.3775127,-5.1887546,2
11.0054455,0.5591152,4
18.350718,6.6519523,0
3.2956579,-5.792992,2
3.3285186,-5.170844,2
10.4906845,0.44528425,4
19.120935,6.0602713,0
12.744403,-1.629845,4
18.077509,2.9365916,0
12.922572,-1.741235,4
8.036634,-5.4212947,2
-0.36957446,6.515606,1
10.622078,0.55989033,4
7.7956257,-5.57538,2
6.653517,0.47449812,2
17.984484,3.1315963,0
8.151192,-5.326976,2
3.418198,-5.389699,2
1.8423018,-5.699347,2
3.974424,-5.195249,2
3.6553113,-5.2934165,2
3.3933628,-5.109569,2
18.323788,6.706897,0
7.630183,-5.6894245,2
10.870128,0.28403232,4
2.5453155,-3.8067977,2
6.3994207,0.51608145,2
13.0124235,-2.2071257,4
12.464797,-1.5367262,4
3.4252157,-5.3431063,2
0.60193735,9.482761,1
17.721191,2.8369293,0
9.01171,-5.4573374,2
1.8838199,-5.597981,2
8.553118,-5.499218,2
10.472864,0.3951441,4
3.3517492,-5.593188,2
-7.576226,4.4246264,1
11.303924,0.16324054,4
10.900544,0.80578744,4
3.9823313,-5.6946054,2
4.092137,-5.6018615,2
3.3795183,-5.358085,2
12.654303,-1.380276,4
3.7547197,-5.3605547,2
10.877749,0.26920092,4
3.4175894,-5.411426,2
1.904813,-5.642468,2
12.366545,-1.6743999,4
18.257463,6.6245117,0
6.427267,0.6015734,2
3.7076926,-5.5873055,2
-7.3557043,4.759568,1
3.2645688,-4.534441,2
10.511135,0.48706535,4
9.501731,7.696286,5
8.473162,-5.3751006,2
4.064058,-5.35315,2
18.07509,3.0326688,0
8.547597,-6.051569,2
2.8874888,-5.2287006,2
6.057823,8.5601425,5
2.8476589,-6.3024964,2
2.6303375,-5.773981,2
4.5213003,-5.3073826,2
6.6063375,7.3716245,5
6.5939684,0.42162517,2
8.100036,-5.680667,2
12.351816,-1.8027875,4
10.855215,0.38032448,4
2.6417522,-5.1765866,2
8.001823,-5.8754244,2
18.257452,6.6197543,0
7.876895,-5.7385426,2
12.9551735,-2.1257057,4
8.850088,-5.7805696,2
3.884081,-5.819503,2
12.999305,-2.1577806,4
8.238637,-5.211776,2
3.4093874,-5.097543,2
7.8150496,-5.4499073,2
6.311516,0.57117313,2
18.07455,2.8126905,0
12.8578615,-1.7699423,4
12.955684,-2.134277,4
17.67028,2.9251513,0
18.07739,3.840509,0
12.823473,-2.574358,4
6.6426253,0.40136114,2
11.04129,-1.791544,4
12.351808,-1.5940868,4
11.885053,-1.4092219,4
12.708671,-1.4778085,4
3.4369571,-5.355518,2
0.052655336,-2.0284429,2
12.604281,-1.680808,4
6.4685583,0.54327047,2
18.055798,3.1198006,0
4.5558205,-5.3217516,2
2.3190062,6.54482,1
10.561915,0.3277247,4
4.961507,0.50857913,2
12.912121,-1.6922653,4
5.07709,0.6873648,2
6.861638,-0.61603475,2
3.4180417,-5.2828894,2
2.6637664,-3.9176612,2
8.022187,-5.4289746,2
3.9840622,-5.6138377,2
13.200016,-1.9333687,4
11.226535,0.3345921,4
3.813701,-5.776098,2
3.6657724,-5.56827,2
12.53974,-1.7149575,4
12.860364,-1.7143406,4
3.6438398,-5.780249,2
6.358117,0.5628742,2
5.003675,0.5304457,2
17.747503,2.9819326,0
12.934678,-1.8629853,4
11.009827,-1.8497546,4
19.020971,4.608255,0
3.581167,-5.8298836,2
18.335312,3.0940506,0
17.732212,4.2025375,0
15.581234,6.230363,0
10.539486,0.37544236,4
7.9141316,-5.612668,2
3.4060059,-5.0638137,2
0.5612357,-2.0739388,2
12.290435,-1.3908767,4
18.035534,3.1669447,0
0.074121654,-1.7417772,2
3.4375327,-4.9559207,2
19.158205,4.680433,0
7.1523695,-5.393103,2
3.4466245,-5.8507195,2
9.654278,7.645061,5
12.863812,-1.7971967,4
18.119192,3.1837275,0
7.7134614,-5.4232693,2
8.604215,-5.0823035,2
7.1233463,5.740234,5
6.4308705,0.60993755,2
13.336014,-2.1810565,4
-0.4681337,6.836447,1
3.115942,-4.7347245,2
7.9388194,-5.887981,2
3.8977296,-5.6302204,2
0.6199611,-2.131286,2
8.013673,-5.680283,2
2.9272292,-4.6069813,2
3.6148443,-5.888276,2
3.4635794,-5.5208526,2
12.587712,-1.550027,4
6.651471,0.55184096,2
17.970093,3.1127596,0
-7.3534956,4.7761574,1
12.399618,-1.9109516,4
17.841488,3.041575,0
15.517599,6.131138,0
19.194454,4.7530756,0
7.772423,-5.8048334,2
0.09867092,-1.9009513,2
10.794495,0.28285912,4
-7.4895425,4.4509783,1
3.4101026,-5.6680274,2
7.751021,-5.672656,2
10.991413,0.23574793,4
6.4935794,0.4748454,2
0.6720166,-1.9897064,2
13.247896,-2.4004025,4
12.952979,-1.9859195,4
18.856802,5.301608,0
6.6397996,0.529158,2
-7.177677,5.905632,1
18.277355,6.757905,0
8.664761,-5.983071,2
11.050374,0.3446756,4
6.667842,0.55760777,2
12.964977,-2.2584949,4
9.080102,7.05197,5
0.48794466,-2.0157566,2
2.6593454,-5.351074,2
3.5019612,-5.810092,2
8.644876,-6.0129347,2
0.6662594,-1.9998177,2
8.410985,-5.6297765,2
12.4637,-2.167487,4
0.04039432,6.796567,1
4.9394765,0.7371493,2
15.212317,5.691538,0
3.5075216,-5.392108,2
17.774895,2.6622336,0
13.021893,-2.1064978,4
0.68358374,-1.9772077,2
1.0863669,-1.270873,2
8.930634,-5.658954,2
13.020861,-2.185471,4
6.424545,7.892593,5
18.326015,6.643787,0
1.6919247,-5.4823956,2
0.74765265,-1.799486,2
1.701704,-5.5244703,2
8.92613,-5.500003,2
2.8850102,-5.142105,2
2.6495261,-4.6925125,2
5.0858836,0.4903807,2
12.839568,-2.4385147,4
17.80822,4.256853,0
1.7174627,-5.5048747,2
2.008111,-5.407832,2
11.6445675,-1.0112535,4
13.165916,-2.6197295,4
6.6439257,5.6487365,5
6.5033274,0.62493587,2
3.7822237,-5.7991295,2
6.7286167,0.30380315,2
2.9738867,-5.862667,2
12.47095,-2.1021492,4
8.931765,-5.547248,2
19.178314,4.7268167,0
8.660004,-5.2014503,2
2.8342712,-5.079265,2
3.0538511,-5.843007,2
10.888706,0.31579491,4
6.7064805,0.34262162,2
4.071263,-5.5832596,2
19.122509,6.126291,0
3.3574038,-5.182841,2
2.0002592,-5.3940997,2
-7.502012,4.420451,1
-0.7753563,6.623841,1
2.773694,-5.1074467,2
2.434878,6.5307174,1
18.27406,6.7421575,0
7.9739337,-5.6545362,2
2.9542634,-6.196603,2
12.799574,-2.3741086,4
0.11466595,6.136979,1
13.327054,-2.4731133,4
11.000682,-1.9183567,4
8.571115,-5.3553057,2
17.730305,4.1856794,0
3.0361793,-4.783023,2
12.518813,-1.9539634,4
0.6705518,-2.1813881,2
17.868631,5.3346033,0
2.614128,-4.760273,2
8.723782,-5.3741207,2
10.860136,0.64067954,4
12.976823,-2.0475907,4
1.6830558,-5.470308,2
2.8748517,-6.269482,2
2.4954185,-5.448747,2
17.871231,3.168539,0
17.964169,2.5290895,0
19.109865,6.090846,0
-0.31038865,7.0558796,1
10.633578,0.6231611,4
6.4321265,0.52927864,2
17.791525,2.5454044,0
19.092512,6.1567883,0
11.025387,-1.9627392,4
2.5191064,6.6980195,1
12.697612,-2.3120775,4
10.633948,0.61309326,4
10.365817,0.4975957,4
3.6118138,-5.9107175,2
9.778065,6.3777175,5
2.6298196,-5.510477,2
10.988844,-1.8661426,4
2.8273673,-5.8830614,2
19.08032,6.083379,0
19.196493,6.126811,0
13.156107,-1.9811368,4
9.004101,-5.590844,2
0.69491166,-2.2118385,2
19.149063,6.1196103,0
8.63106,-5.2143607,2
8.537667,-5.424352,2
2.4349225,-5.9346943,2
13.032096,-2.1833618,4
8.720075,-5.5027823,2
18.308655,2.7211525,0
1.7023951,-5.482779,2
8.533967,-5.310408,2
18.283228,6.5903306,0
10.9114,0.25312373,4
17.88109,3.1946821,0
10.343549,0.44385484,4
18.29206,6.6634707,0
3.555409,-5.802845,2
3.3256888,-5.0671706,2
10.393777,0.48954192,4
1.749203,-5.4313874,2
2.9582698,-6.0931854,2
17.89139,2.5221286,0
12.873365,-2.4825802,4
5.077774,0.72946024,2
11.039907,-1.9512051,4
3.4368517,-5.6431103,2
0.91451085,9.503401,1
10.418398,0.5226448,4
1.8316307,-5.4776955,2
17.95193,2.6982253,0
-7.499671,4.4837203,1
10.966155,0.2816246,4
5.125315,0.45206258,2
19.142607,6.1155777,0
3.7583032,-5.9203343,2
13.098959,-2.136845,4
2.8855572,-4.635372,2
12.451011,-1.7875915,4
-0.26624027,6.842036,1
6.5158453,0.59796035,2
17.804731,4.210503,0
17.779741,2.7572715,0
2.9228802,-6.2099504,2
10.36513,0.5408569,4
18.08085,2.7954416,0
2.441159,-5.9563913,2
8.134717,-5.586435,2
1.9952058,-5.371741,2
18.203564,6.7360024,0
0.5207292,-1.6335096,2
12.314895,-1.7689772,4
10.7260065,0.78004515,4
13.241123,-2.3624659,4
0.5814263,-2.102568,2
13.21957,-2.6601481,4
18.027956,3.000095,0
6.705222,0.22594018,2
6.6753216,7.326846,5
3.560949,-5.170775,2
0.6425874,-1.7148939,2
6.56874,0.52784085,2
7.725932,-5.6561394,2
12.919637,-1.8134483,4
3.3651736,-5.7426314,2
3.9437544,-5.3566823,2
18.073803,3.1680906,0
-0.2627207,6.7932925,1
0.5611525,-2.157719,2
3.9339793,-5.6969805,2
2.7867491,-5.2858377,2
12.543841,-1.9314994,4
3.4096735,-5.5493436,2
0.16545337,-1.9845301,2
1.8584917,-5.417316,2
13.236657,-2.6613164,4
6.890591,-0.5716799,2
0.7191823,-1.9738015,2
11.0298815,-1.9590445,4
12.718002,-2.6681237,4
12.778447,-1.6347274,4
-0.29571682,7.175156,1
3.5417767,-5.42664,2
0.025178285,-1.9147444,2
2.794141,-5.207575,2
13.181407,-2.6661732,4
-7.3940244,4.6760235,1
6.7825627,5.601556,5
2.5660093,-5.75233,2
2.8056455,-6.0857353,2
2.842309,-5.918057,2
6.8335013,-0.41914985,2
2.5973082,-4.826188,2
6.316834,0.56341076,2
3.0988379,-5.630627,2
2.7258646,-4.7025332,2
3.0754766,-4.882673,2
1.114262,-1.3108093,2
10.679378,0.6407628,4
13.224773,-2.2503996,4
1.8651545,-5.270275,2
-7.113802,4.8485937,1
18.236526,6.278313,0
18.244286,6.552164,0
6.2710176,0.48789617,2
13.024749,-2.2167628,4
8.06155,-5.4834404,2
3.4368303,-5.33268,2
4.030515,-5.6653166,2
3.3382888,-4.4967585,2
4.8377657,0.6550777,2
6.4449234,0.48074287,2
12.605501,-1.9916656,4
0.712305,9.430646,1
0.54114026,-2.1611135,2
2.557722,-5.612171,2
15.286291,5.6618443,0
6.175346,7.973024,5
3.390503,-5.638055,2
18.268106,6.5869,0
7.7462816,-5.778234,2
12.54336,-2.1410887,4
6.595134,0.5288534,2
13.140894,-1.8630247,4
0.7438001,9.24033,1
6.8698063,-0.5428531,2
3.5056973,-5.447835,2
12.934401,-2.0067575,4
17.773483,3.1786325,0
3.7969136,-5.3608665,2
12.362405,-1.8356247,4
-7.4697876,4.8380923,1
3.632937,-5.8868017,2
11.886664,-1.491419,4
-0.3565158,6.66852,1
0.13569094,-1.9890873,2
0.6708798,-2.0213625,2
17.824257,3.0766544,0
17.765799,4.083606,0
7.89736,-5.5951114,2
3.4770093,-5.4699883,2
18.265064,6.7277203,0
17.739515,4.064629,0
11.030518,-1.964725,4
6.7674384,-0.20398293,2
18.659363,5.3059783,0
7.7696037,-5.7271614,2
10.924399,0.32564098,4
1.6771486,-5.49766,2
17.756693,2.674978,0
9.031325,-5.661413,2
7.0562844,-5.44131,2
3.7285097,-5.7853293,2
11.077905,0.56016284,4
13.019253,-2.4953291,4
1.6651332,-5.483327,2
12.505619,-1.8921382,4
11.254441,1.0840008,4
-0.70396733,6.7715,1
9.029818,-5.6205554,2
-7.4402404,4.543508,1
2.491451,-5.665153,2
0.62583274,-1.4682341,2
3.7839053,-5.847743,2
9.073704,-5.6357737,2
18.370363,6.647911,0
8.132701,-5.6204367,2
0.40390754,-1.7620296,2
2.4227252,-5.9899106,2
6.9341516,5.7375264,5
2.4522607,-3.6072917,2
7.936597,-5.828465,2
10.997909,0.49196988,4
8.125296,-5.718234,2
6.4836555,0.63628155,2
4.027352,-5.6329556,2
17.833433,2.975536,0
17.947786,2.913051,0
4.080941,-5.5936537,2
12.411166,-2.2926023,4
8.292284,-5.280826,2
3.2862046,-5.567174,2
2.9697316,-6.0023217,2
2.1503065,-4.9550185,2
10.601423,0.6599809,4
12.430338,-1.733103,4
18.2662,6.648902,0
-0.4171365,6.6231065,1
1.6634209,-5.515882,2
2.5393147,6.522735,1
12.983915,-2.0698118,4
7.9099817,-5.611498,2
6.7525477,0.23547405,2
7.1447983,-5.454642,2
17.955261,3.023811,0
12.95532,-1.9251645,4
9.042949,-5.59995,2
-0.3080988,6.4349866,1
6.6771703,0.1876062,2
17.991919,3.084059,0
3.4582584,-5.3338213,2
-6.9037914,4.6303883,1
18.026056,3.0228648,0
12.606497,-1.4226681,4
19.310215,4.801558,0
8.003073,-5.609679,2
11.208774,0.10999436,4
1.6431769,-5.5033627,2
12.830986,-2.37546,4
0.6807328,-1.4606497,2
17.929258,3.0027366,0
1.1903217,7.611084,1
8.428188,-5.687678,2
5.204711,0.49168694,2
8.983518,-5.5777802,2
6.617289,0.47744212,2
18.101442,5.2561383,0
6.832053,-0.37902585,2
2.4952126,6.4078436,1
3.263519,-4.8861027,2
11.058696,0.17909327,4
0.44813827,-1.5676978,2
18.061007,3.0912576,0
6.4945297,0.55739105,2
18.636892,5.288069,0
3.69138,-5.270146,2
2.460118,-3.6395204,2
7.99112,-5.50687,2
7.623939,-5.7432914,2
3.3773513,-5.043673,2
8.950254,-5.603565,2
-7.2329383,6.022439,1
12.724679,-1.8745906,4
12.782621,-1.7940214,4
7.705444,-5.840153,2
2.5219018,-3.8386629,2
12.31053,-1.586531,4
7.051792,5.7033286,5
3.9630244,-5.5386853,2
10.972245,0.65115786,4
13.291824,-2.525854,4
13.046882,-1.788343,4
7.6480427,-5.730706,2
18.03641,3.1169012,0
4.0790753,-5.282465,2
5.0463214,0.53109527,2
6.605457,0.3913708,2
7.810734,-5.6484056,2
3.3324666,-4.61153,2
3.749743,-5.801565,2
-7.480239,4.7892466,1
2.5554657,6.575982,1
3.4952404,-4.836918,2
3.4978054,-5.4944158,2
-0.14511728,6.7232466,1
4.080889,-5.313818,2
12.995931,-1.8216673,4
12.56545,-1.5959077,4
-7.3601413,4.6521187,1
12.380561,-1.8547685,4
0.09549144,-1.9048843,2
0.07230062,-1.921124,2
6.316897,0.5403049,2
6.720782,0.66185683,2
7.1384234,5.7273192,5
18.29965,6.69263,0
11.002101,-1.9546742,4
7.7300835,-5.728092,2
18.35409,6.4983525,0
6.489109,0.5884017,2
3.0793834,-5.835714,2
6.089395,7.858469,5
3.345737,-5.3187847,2
17.942478,2.7974334,0
10.4192705,0.5011416,4
-0.300084,7.2106037,1
12.391605,-1.4430343,4
1.7348446,-5.452708,2
18.27951,6.8525457,0
0.43471855,-2.1195977,2
17.635706,2.7891533,0
17.729721,4.1467586,0
3.067411,-5.248649,2
17.71077,3.0162368,0
17.71273,5.023687,0
6.804083,5.8313627,5
12.483203,-1.9783726,4
12.584404,-2.2805264,4
0.6799182,-1.9857349,2
10.295725,0.579941,4
12.936005,-1.6540563,4
-7.5692635,4.4222116,1
2.7015858,-5.277248,2
12.45649,-1.7889069,4
19.205553,4.767478,0
17.636295,2.808097,0
13.078248,-1.712885,4
-7.395007,4.6141357,1
-7.556831,4.4506464,1
10.497696,0.6436221,4
8.76741,-5.9444222,2
1.8522197,-5.3048697,2
12.759599,-2.1862962,4
11.997257,-1.3777078,4
9.626522,7.7030644,5
17.997522,2.5514653,0
12.417181,-1.8509171,4
13.182328,-2.4650273,4
0.5338658,-1.7354419,2
2.4844582,-5.740944,2
3.5366142,-5.7752423,2
12.57142,-2.2916365,4
10.332817,0.55539745,4
12.654368,-2.3162498,4
6.605517,-0.08764875,2
-7.5030355,4.4623218,1
13.170287,-1.9304087,4
13.246357,-2.6575809,4
2.0690672,-5.472529,2
2.3790982,-5.419767,2
10.556477,0.7883944,4
3.4805582,-5.7483068,2
12.388305,-2.3391976,4
17.721373,2.5889986,0
2.75658,-5.2915964,2
8.794104,-5.5020094,2
15.350786,5.6567974,0
-0.2705293,6.756723,1
10.440506,0.40611035,4
13.142774,-2.559434,4
8.923206,-5.515715,2
8.892793,-5.902071,2
2.988589,-5.055389,2
10.544878,0.726609,4
1.199706,9.434145,1
17.740881,2.7150886,0
2.2927055,-5.5909834,2
8.433003,-5.679765,2
2.82979,-5.036735,2
9.856326,7.5710115,5
19.216412,4.6721964,0
6.6646156,0.55520284,2
3.0608664,-4.793743,2
4.786643,0.73152524,2
3.9212878,-5.6387606,2
7.663282,-5.6069503,2
13.178632,-1.6820579,4
3.0603948,-5.10774,2
7.969478,-5.781158,2
3.0173416,-4.5985823,2
17.718433,2.9795632,0
0.6758416,-1.9664145,2
6.5098944,5.2105036,5
7.940332,-5.6260743,2
0.6592145,-1.8946457,2
-7.2045307,5.9880366,1
2.790299,-6.07956,2
1.7632881,-5.467317,2
2.9311767,-4.9021773,2
17.852325,5.330553,0
8.5682535,-5.9173408,2
2.864234,-5.005618,2
4.9687552,0.6941895,2
-0.4108968,6.9956665,1
2.9048514,6.789368,1
12.6802635,-1.8406147,4
-0.077414915,-1.9132048,2
12.659022,-1.8257539,4
2.7984612,-4.620662,2
2.7669163,-5.259575,2
3.7026818,-5.949993,2
1.745241,-5.45558,2
-0.56225306,6.626224,1
-0.30566397,7.1093273,1
-7.2234044,5.9986334,1
7.9290657,-5.8153524,2
17.66022,4.14706,0
1.886295,-5.412121,2
19.138079,6.1109524,0
11.980338,-1.5064385,4
2.20171,-5.028294,2
8.949185,-5.7188854,2
2.1198807,-5.4728985,2
2.847588,-6.2704453,2
13.067654,-2.115086,4
3.266783,-4.4362006,2
6.461259,0.549688,2
3.3060997,-4.9738,2
2.2527692,-5.521252,2
17.701153,4.171003,0
6.7821484,0.29986715,2
6.6392384,5.9601603,5
11.161581,1.0046738,4
17.737734,4.15268,0
3.6115212,-5.5468903,2
2.8893466,-6.276078,2
17.824524,2.683163,0
10.743825,0.62372744,4
3.7556314,-5.415715,2
9.006675,-5.5471487,2
12.585413,-1.7404749,4
12.554114,-2.27863,4
12.845453,-2.2629664,4
10.7941265,0.63008994,4
10.462817,0.5905791,4
12.511393,-2.1689093,4
2.9110296,-6.30542,2
1.951419,-5.401481,2
10.390919,0.5079106,4
-0.45040715,7.03827,1
13.063334,-2.1547804,4
10.436861,0.5706908,4
3.6569915,-5.3599596,2
6.7719054,0.33067513,2
10.973541,0.23705195,4
13.065113,-1.836466,4
0.118377276,-1.9398836,2
17.641714,2.85402,0
12.594717,-2.2860894,4
17.71658,4.092812,0
12.620112,-2.1822827,4
-7.444369,4.5735054,1
3.400736,-5.571812,2
12.58233,-2.2639034,4
11.215298,-2.1024394,4
12.264137,-1.397436,4
-0.072663255,-1.8672794,2
12.753167,-1.7572021,4
-0.3280342,7.08431,1
12.631861,-2.3041334,4
6.5558624,0.51652,2
18.031588,2.7983937,0
5.020282,0.67613286,2
6.8594728,0.258875,2
-0.10676325,6.8916154,1
13.1365185,-1.715488,4
3.9281304,-5.765064,2
4.0149813,-5.673791,2
5.103654,0.4989565,2
17.741781,2.9669232,0
2.1392524,-5.3662004,2
6.3601747,0.45371312,2
0.14274383,-1.9081042,2
0.7819567,-1.6973628,2
6.6492763,0.17902994,2
2.2603323,-5.4301043,2
0.6638413,-1.6223849,2
4.567257,0.7351596,2
13.052351,-2.0978382,4
13.188703,-2.5391169,4
19.130798,6.067652,0
18.270113,6.603948,0
10.392484,0.5550708,4
12.727053,-2.6318583,4
19.08562,6.081098,0
2.8233366,-4.5926485,2
0.9237506,9.469138,1
